names,ohio,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_id,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M. Delgadillo,ohio,oh_142,ohio rev. code § 2947.23(a)(2)(b),actual costs,jury fee for late plea,2012,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_142,ohio rev. code § 2947.23(a)(2)(b),actual costs,jury fee for late plea,2012,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_142,ohio rev. code § 2947.23(a)(2)(b),actual costs,jury fee for late plea,2012,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_142,ohio rev. code § 2947.23(a)(2)(b),actual costs,jury fee for late plea,2014,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_143,ohio rev. code § 2949.091(a)(1)(a)(i),$30,felony fee,1991,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_143,ohio rev. code § 2949.091(a)(1)(a)(i),$30,felony fee,1998,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_143,ohio rev. code § 2949.091(a)(1)(a)(i),$30,felony fee,2003,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_143,ohio rev. code § 2949.091(a)(1)(a)(i),$30,felony fee,2009,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_143,ohio rev. code § 2949.091(a)(1)(a)(i),$30,felony fee,2012,,,,30.0,False,False,True,True,fixed
Guiselle M. Delgadillo,ohio,oh_144,ohio rev. code § 2949.091(a)(1)(a)(ii),$20,misdemeanor fee,1991,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_144,ohio rev. code § 2949.091(a)(1)(a)(ii),$20,misdemeanor fee,1998,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_144,ohio rev. code § 2949.091(a)(1)(a)(ii),$20,misdemeanor fee,2003,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_144,ohio rev. code § 2949.091(a)(1)(a)(ii),$20,misdemeanor fee,2009,,,,,False,False,False,False,none
